Year,Month,Day,Species,Length,Weight,Sex,Fecundity,Location,SampleID,Source,Comment
NA,NA,NA,RB,476,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,463,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,559,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,572,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,583,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,584,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,603,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,622,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,639,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,641,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,653,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,660,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,660,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,663,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,673,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,673,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,673,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,676,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,682,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,685,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,707,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,711,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,711,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,775,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,640,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,710,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,711,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,737,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,737,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,737,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,741,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,750,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,762,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,829,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,838,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,724,NA,female,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,530,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,530,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,556,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,574,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,576,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,582,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,619,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,633,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,648,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,655,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,664,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,711,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,750,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,754,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,717,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,794,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,853,NA,male,NA,river,NA,NA,1949 - 59
NA,NA,NA,RB,780,NA,male,NA,river,NA,NA,1949 - 59
1979,NA,NA,RB,774,NA,female,NA,river,NA,NA,NA
1979,NA,NA,RB,812,NA,female,NA,river,NA,NA,NA
1979,NA,NA,RB,800,NA,female,NA,river,NA,NA,NA
1979,NA,NA,RB,800,NA,female,NA,river,NA,NA,NA
1979,NA,NA,RB,977,NA,male,NA,river,NA,NA,NA
1979,NA,NA,RB,812,NA,male,NA,river,NA,NA,NA
1979,NA,NA,RB,901,NA,male,NA,river,NA,NA,NA
1979,NA,NA,RB,876,NA,male,NA,river,NA,NA,NA
1979,NA,NA,RB,800,NA,male,NA,river,NA,NA,NA
1979,NA,NA,RB,889,NA,male,NA,river,NA,NA,NA
1979,NA,NA,RB,711,NA,male,NA,river,NA,NA,NA
1980,NA,NA,RB,760,NA,female,NA,river,NA,NA,NA
1980,NA,NA,RB,810,NA,female,NA,river,NA,NA,NA
1980,NA,NA,RB,830,NA,female,NA,river,NA,NA,NA
1980,NA,NA,RB,750,NA,female,NA,river,NA,NA,NA
1980,NA,NA,RB,895,NA,female,NA,river,NA,NA,NA
1980,NA,NA,RB,830,NA,male,NA,river,NA,NA,NA
1980,NA,NA,RB,920,NA,male,NA,river,NA,NA,NA
1980,NA,NA,RB,820,NA,male,NA,river,NA,NA,NA
1981,NA,NA,RB,760,4.994,female,NA,river,NA,NA,NA
1981,NA,NA,RB,850,6.81,female,NA,river,NA,NA,NA
1981,NA,NA,RB,785,5.448,female,NA,river,NA,NA,NA
1981,NA,NA,RB,730,4.54,female,NA,river,NA,NA,NA
1981,NA,NA,RB,800,5.448,female,NA,river,NA,NA,NA
1981,NA,NA,RB,780,4.54,female,NA,river,NA,NA,NA
1981,NA,NA,RB,780,4.994,female,NA,river,NA,NA,NA
1981,NA,NA,RB,680,3.632,male,NA,river,NA,NA,NA
1981,NA,NA,RB,885,8.626,male,NA,river,NA,NA,NA
1981,NA,NA,RB,885,9.08,male,NA,river,NA,NA,NA
1982,NA,NA,RB,880,6.129,female,NA,river,NA,NA,NA
1982,NA,NA,RB,850,9.08,female,NA,river,NA,NA,NA
1982,NA,NA,RB,750,6.129,female,NA,river,NA,NA,NA
1982,NA,NA,RB,830,7.718,female,NA,river,NA,NA,NA
1982,NA,NA,RB,820,6.81,female,NA,river,NA,NA,NA
1982,NA,NA,RB,680,3.632,female,NA,river,NA,NA,NA
1982,NA,NA,RB,840,7.264,female,NA,river,NA,NA,NA
1982,NA,NA,RB,870,7.264,female,NA,river,NA,NA,NA
1982,NA,NA,RB,840,5.902,female,NA,river,NA,NA,NA
1982,NA,NA,RB,640,2.724,female,NA,river,NA,NA,NA
1982,NA,NA,RB,880,6.583,female,NA,river,NA,NA,NA
1982,NA,NA,RB,880,8.626,female,NA,river,NA,NA,NA
1982,NA,NA,RB,860,7.264,female,NA,river,NA,NA,NA
1982,NA,NA,RB,755,6.81,female,NA,river,NA,NA,NA
1982,NA,NA,RB,875,9.08,male,NA,river,NA,NA,NA
1982,NA,NA,RB,850,6.356,male,NA,river,NA,NA,NA
1982,NA,NA,RB,850,7.718,male,NA,river,NA,NA,NA
1982,NA,NA,RB,830,7.718,male,NA,river,NA,NA,NA
1982,NA,NA,RB,900,9.988,male,NA,river,NA,NA,NA
1982,NA,NA,RB,890,9.08,male,NA,river,NA,NA,NA
1982,NA,NA,RB,910,9.08,male,NA,river,NA,NA,NA
1991,NA,NA,RB,895,8.9,male,NA,river,NA,NA,NA
1991,NA,NA,RB,820,6.8,male,NA,river,NA,NA,NA
1991,NA,NA,RB,860,7.9,male,NA,river,NA,NA,NA
1991,NA,NA,RB,830,6.8,male,NA,river,NA,NA,NA
1991,NA,NA,RB,860,9.1,male,NA,river,NA,NA,NA
1991,NA,NA,RB,860,7.5,male,NA,river,NA,NA,NA
1991,NA,NA,RB,910,10,male,NA,river,NA,NA,NA
1991,NA,NA,RB,840,7.7,male,NA,river,NA,NA,NA
1991,NA,NA,RB,870,8.2,male,NA,river,NA,NA,NA
1991,NA,NA,RB,660,2.7,female,NA,river,NA,NA,NA
1991,NA,NA,RB,785,6.4,female,NA,river,NA,NA,NA
1991,NA,NA,RB,825,7.9,female,NA,river,NA,NA,NA
1991,NA,NA,RB,810,7.7,female,NA,river,NA,NA,NA
1991,NA,NA,RB,800,6.6,female,NA,river,NA,NA,NA
1991,NA,NA,RB,810,6.1,female,NA,river,NA,NA,NA
1992,NA,NA,RB,880,9.1,male,NA,river,NA,NA,NA
1992,NA,NA,RB,900,10.7,male,NA,river,NA,NA,NA
1992,NA,NA,RB,875,8.6,male,NA,river,NA,NA,NA
1992,NA,NA,RB,540,2.5,male,NA,river,NA,NA,NA
1992,NA,NA,RB,885,10,male,NA,river,NA,NA,NA
1992,NA,NA,RB,805,6.8,male,NA,river,NA,NA,NA
1992,NA,NA,RB,940,11.8,male,NA,river,NA,NA,NA
1992,NA,NA,RB,890,9.3,male,NA,river,NA,NA,NA
1992,NA,NA,RB,860,8.2,male,NA,river,NA,NA,NA
1992,NA,NA,RB,960,11.8,male,NA,river,NA,NA,NA
1992,NA,NA,RB,770,5.4,male,NA,river,NA,NA,NA
1992,NA,NA,RB,900,10.4,male,NA,river,NA,NA,NA
1992,NA,NA,RB,720,5.9,female,NA,river,NA,NA,NA
1992,NA,NA,RB,810,7.3,female,NA,river,NA,NA,NA
1992,NA,NA,RB,870,10,female,NA,river,NA,NA,NA
1992,NA,NA,RB,840,9,female,NA,river,NA,NA,NA
1992,NA,NA,RB,800,8,female,NA,river,NA,NA,NA
1992,NA,NA,RB,805,8,female,NA,river,NA,NA,NA
1992,NA,NA,RB,780,6.8,female,NA,river,NA,NA,NA
1992,NA,NA,RB,645,4.1,female,NA,river,NA,NA,NA
1992,NA,NA,RB,660,4.3,female,NA,river,NA,NA,NA
1992,NA,NA,RB,660,3.9,female,NA,river,NA,NA,NA
1992,NA,NA,RB,810,8.4,female,NA,river,NA,NA,NA
1992,NA,NA,RB,710,5,female,NA,river,NA,NA,NA
1992,NA,NA,RB,760,6.1,female,NA,river,NA,NA,NA
1992,NA,NA,RB,720,5.7,female,NA,river,NA,NA,NA
1992,NA,NA,RB,730,5.7,female,NA,river,NA,NA,NA
1992,NA,NA,RB,690,4.8,female,NA,river,NA,NA,NA
1992,NA,NA,RB,730,5.4,female,NA,river,NA,NA,NA
1992,NA,NA,RB,850,7.9,female,NA,river,NA,NA,NA
1992,NA,NA,RB,760,5.9,female,NA,river,NA,NA,NA
1992,NA,NA,RB,690,5.2,female,NA,river,NA,NA,NA
1992,NA,NA,RB,840,7.7,female,NA,river,NA,NA,NA
1992,NA,NA,RB,770,7,female,NA,river,NA,NA,NA
1992,NA,NA,RB,570,3.2,female,NA,river,NA,NA,NA
1992,NA,NA,RB,710,5.4,female,NA,river,NA,NA,NA
1992,NA,NA,RB,865,8.4,female,NA,river,NA,NA,NA
1992,NA,NA,RB,723,6.1,female,NA,river,NA,NA,NA
1992,NA,NA,RB,760,7.3,female,NA,river,NA,NA,NA
1994,NA,NA,RB,800,6.356,male,NA,river,NA,NA,NA
1994,NA,NA,RB,720,NA,male,NA,river,NA,NA,NA
1994,NA,NA,RB,690,NA,male,NA,river,NA,NA,NA
1994,NA,NA,RB,750,NA,male,NA,river,NA,NA,NA
1994,NA,NA,RB,810,8.5352,male,NA,river,NA,NA,NA
1994,NA,NA,RB,930,10.669,male,NA,river,NA,NA,NA
1994,NA,NA,RB,810,8.5352,male,NA,river,NA,NA,NA
1994,NA,NA,RB,850,9.6702,male,NA,river,NA,NA,NA
1994,NA,NA,RB,780,5.448,male,NA,river,NA,NA,NA
1994,NA,NA,RB,800,6.356,male,NA,river,NA,NA,NA
1994,NA,NA,RB,930,10.669,male,NA,river,NA,NA,NA
1994,NA,NA,RB,720,NA,male,NA,river,NA,NA,NA
1994,NA,NA,RB,730,NA,male,NA,river,NA,NA,NA
1994,NA,NA,RB,650,NA,male,NA,river,NA,NA,NA
1994,NA,NA,RB,730,6.129,female,NA,river,NA,NA,NA
1994,NA,NA,RB,730,6.129,female,NA,river,NA,NA,NA
1994,NA,NA,RB,760,6.0836,female,NA,river,NA,NA,NA
1994,NA,NA,RB,730,6.129,female,NA,river,NA,NA,NA
1994,NA,NA,RB,810,7.8088,female,NA,river,NA,NA,NA
1994,NA,NA,RB,800,8.3082,female,NA,river,NA,NA,NA
1994,NA,NA,RB,790,7.5818,female,NA,river,NA,NA,NA
1994,NA,NA,RB,760,6.7646,female,NA,river,NA,NA,NA
1994,NA,NA,RB,620,NA,female,NA,river,NA,NA,NA
1994,NA,NA,RB,690,4.4946,female,NA,river,NA,NA,NA
1994,NA,NA,RB,710,5.1302,female,NA,river,NA,NA,NA
1994,NA,NA,RB,690,4.4946,female,NA,river,NA,NA,NA
1994,NA,NA,RB,720,6.2652,female,NA,river,NA,NA,NA
1994,NA,NA,RB,620,NA,female,NA,river,NA,NA,NA
1994,NA,NA,RB,740,6.4014,female,NA,river,NA,NA,NA
1994,NA,NA,RB,630,3.632,female,NA,river,NA,NA,NA
1994,NA,NA,RB,670,NA,female,NA,river,NA,NA,NA
1994,NA,NA,RB,710,5.1302,female,NA,river,NA,NA,NA
1998,NA,NA,RB,870,8.626,male,NA,river,NA,NA,NA
1998,NA,NA,RB,860,8.172,male,NA,river,NA,NA,NA
1998,NA,NA,RB,890,8.626,male,NA,river,NA,NA,NA
1998,NA,NA,RB,880,8.172,male,NA,river,NA,NA,NA
1998,NA,NA,RB,890,8.626,male,NA,river,NA,NA,NA
1998,NA,NA,RB,900,9.307,male,NA,river,NA,NA,NA
1998,NA,NA,RB,740,4.994,male,NA,river,NA,NA,NA
1998,NA,NA,RB,790,6.129,male,NA,river,NA,NA,NA
1998,NA,NA,RB,815,5.902,male,NA,river,NA,NA,NA
1998,NA,NA,RB,760,5.448,male,NA,river,NA,NA,NA
1998,NA,NA,RB,830,7.491,male,NA,river,NA,NA,NA
1998,NA,NA,RB,945,9.761,male,NA,river,NA,NA,NA
1998,NA,NA,RB,910,9.307,male,NA,river,NA,NA,NA
1998,NA,NA,RB,860,9.307,male,NA,river,NA,NA,NA
1998,NA,NA,RB,880,8.399,male,NA,river,NA,NA,NA
1998,NA,NA,RB,910,11.35,male,NA,river,NA,NA,NA
1998,NA,NA,RB,850,7.945,male,NA,river,NA,NA,NA
1998,NA,NA,RB,810,7.264,male,NA,river,NA,NA,NA
1998,NA,NA,RB,845,9.08,male,NA,river,NA,NA,NA
1998,NA,NA,RB,860,7.945,male,NA,river,NA,NA,NA
1998,NA,NA,RB,750,6.356,female,NA,river,NA,NA,NA
1998,NA,NA,RB,740,5.902,female,NA,river,NA,NA,NA
1998,NA,NA,RB,765,6.356,female,NA,river,NA,NA,NA
1998,NA,NA,RB,680,4.54,female,NA,river,NA,NA,NA
1998,NA,NA,RB,830,8.172,female,NA,river,NA,NA,NA
1998,NA,NA,RB,740,5.902,female,NA,river,NA,NA,NA
1998,NA,NA,RB,850,9.534,female,NA,river,NA,NA,NA
1998,NA,NA,RB,795,7.264,female,NA,river,NA,NA,NA
1998,NA,NA,RB,785,7.037,female,NA,river,NA,NA,NA
1998,NA,NA,RB,720,5.221,female,NA,river,NA,NA,NA
1998,NA,NA,RB,760,4.994,female,NA,river,NA,NA,NA
1998,NA,NA,RB,720,4.313,female,NA,river,NA,NA,NA
1998,NA,NA,RB,810,7.037,female,NA,river,NA,NA,NA
1998,NA,NA,RB,740,4.54,female,NA,river,NA,NA,NA
1998,NA,NA,RB,820,7.945,female,NA,river,NA,NA,NA
1998,NA,NA,RB,785,6.356,female,NA,river,NA,NA,NA
1998,NA,NA,RB,700,4.767,female,NA,river,NA,NA,NA
1998,NA,NA,RB,750,6.81,female,NA,river,NA,NA,NA
1998,NA,NA,RB,820,8.172,female,NA,river,NA,NA,NA
1998,NA,NA,RB,850,9.08,female,NA,river,NA,NA,NA
1998,NA,NA,RB,780,6.583,female,NA,river,NA,NA,NA
1998,NA,NA,RB,765,6.583,female,NA,river,NA,NA,NA
2000,NA,NA,RB,850,6.8,male,NA,river,NA,NA,NA
2000,NA,NA,RB,870,8.2,male,NA,river,NA,NA,NA
2000,NA,NA,RB,920,10.9,male,NA,river,NA,NA,NA
2000,NA,NA,RB,910,10,male,NA,river,NA,NA,NA
2000,NA,NA,RB,770,5.9,male,NA,river,NA,NA,NA
2000,NA,NA,RB,850,7.3,male,NA,river,NA,NA,NA
2000,NA,NA,RB,850,8.2,male,NA,river,NA,NA,NA
2000,NA,NA,RB,945,12.7,male,NA,river,NA,NA,NA
2000,NA,NA,RB,880,8.2,male,NA,river,NA,NA,NA
2000,NA,NA,RB,740,5,male,NA,river,NA,NA,NA
2000,NA,NA,RB,850,7.3,male,NA,river,NA,NA,NA
2000,NA,NA,RB,755,6.4,female,NA,river,NA,NA,NA
2000,NA,NA,RB,810,7.3,female,NA,river,NA,NA,NA
2000,NA,NA,RB,835,8.2,female,NA,river,NA,NA,NA
2000,NA,NA,RB,780,6.8,female,NA,river,NA,NA,NA
2000,NA,NA,RB,830,6.8,female,NA,river,NA,NA,NA
2000,NA,NA,RB,750,5.4,female,NA,river,NA,NA,NA
2000,NA,NA,RB,800,7.3,female,NA,river,NA,NA,NA
2000,NA,NA,RB,765,5.9,female,NA,river,NA,NA,NA
2000,NA,NA,RB,760,5,female,NA,river,NA,NA,NA
2000,NA,NA,RB,820,6.8,female,NA,river,NA,NA,NA
2000,NA,NA,RB,690,4.5,female,NA,river,NA,NA,NA
2000,NA,NA,RB,720,5.9,female,NA,river,NA,NA,NA
2005,NA,NA,RB,530,1.590909091,male,NA,river,NA,NA,NA
2005,NA,NA,RB,490,NA,male,NA,river,NA,NA,NA
2005,NA,NA,RB,510,NA,female,NA,river,NA,NA,NA
2005,NA,NA,RB,830,9.534,female,NA,river,NA,NA,NA
2005,NA,NA,RB,760,NA,female,NA,river,NA,NA,NA
2005,NA,NA,RB,765,NA,female,NA,river,NA,NA,NA
2005,NA,NA,RB,835,NA,female,NA,river,NA,NA,NA
2005,NA,NA,RB,860,8.172,male,NA,river,NA,NA,NA
2005,NA,NA,RB,780,6.356,female,NA,river,NA,NA,NA
2005,NA,NA,RB,900,9.08,male,NA,river,NA,NA,NA
2005,NA,NA,RB,810,6.81,female,NA,river,NA,NA,NA
2005,NA,NA,RB,760,NA,female,NA,river,NA,NA,NA
2005,NA,NA,RB,845,9.08,male,NA,river,NA,NA,NA
2005,NA,NA,RB,830,6.81,female,NA,river,NA,NA,NA
2005,NA,NA,RB,660,3.178,female,NA,river,NA,NA,NA
2005,NA,NA,RB,670,3.632,female,NA,river,NA,NA,NA
2005,NA,NA,RB,840,8.626,female,NA,river,NA,NA,NA
2005,NA,NA,RB,860,8.172,female,NA,river,NA,NA,NA
2005,NA,NA,RB,785,7.037,female,NA,river,NA,NA,NA
2005,NA,NA,RB,865,8.172,male,NA,river,NA,NA,NA
2005,NA,NA,RB,800,7.264,female,NA,river,NA,NA,NA
2005,NA,NA,RB,760,5.675,female,NA,river,NA,NA,NA
2005,NA,NA,RB,850,NA,male,NA,river,NA,NA,NA
2005,NA,NA,RB,820,6.356,female,NA,river,NA,NA,NA
2005,NA,NA,RB,880,9.08,male,NA,river,NA,NA,NA
2004,NA,NA,RB,760,NA,female,NA,river,NA,NA,NA
2004,NA,NA,RB,735,5,female,NA,river,NA,NA,NA
2004,NA,NA,RB,740,5.227272727,female,NA,river,NA,NA,NA
2004,NA,NA,RB,720,5,female,NA,river,NA,NA,NA
2004,NA,NA,RB,780,5.681818182,female,NA,river,NA,NA,NA
2004,NA,NA,RB,675,3.181818182,male,NA,river,NA,NA,NA
2004,NA,NA,RB,755,5.227272727,male,NA,river,NA,NA,NA
2004,NA,NA,RB,680,3.636363636,female,NA,river,NA,NA,NA
2004,NA,NA,RB,610,2.272727273,female,NA,river,NA,NA,NA
2006,NA,NA,RB,495,1.363636364,male,NA,river,NA,NA,NA
2006,NA,NA,RB,745,5.227272727,female,NA,river,NA,NA,NA
2006,NA,NA,RB,695,4.772727273,female,NA,river,NA,NA,NA
2006,NA,NA,RB,961,9.318181818,male,NA,river,NA,NA,NA
2006,NA,NA,RB,1003,11.36363636,male,NA,river,NA,NA,NA
2006,NA,NA,RB,930,8.636363636,female,NA,river,NA,NA,NA
2006,NA,NA,RB,760,5,female,NA,river,NA,NA,NA
2006,NA,NA,RB,825,7.727272727,female,NA,river,NA,NA,NA
2006,NA,NA,RB,860,7.727272727,female,NA,river,NA,NA,NA
2006,NA,NA,RB,905,9.545454545,female,NA,river,NA,NA,NA
2006,NA,NA,RB,985,11.81818182,male,NA,river,NA,NA,NA
2006,NA,NA,RB,810,NA,female,NA,river,NA,NA,NA
2006,NA,NA,RB,810,6.318181818,female,NA,river,NA,NA,NA
2006,NA,NA,RB,860,NA,female,NA,river,NA,NA,NA
2006,NA,NA,RB,875,NA,female,NA,river,NA,NA,NA
2006,NA,NA,RB,810,6.136363636,female,NA,river,NA,NA,NA
2006,NA,NA,RB,820,6.363636364,female,NA,river,NA,NA,NA
2006,NA,NA,RB,630,2.659090909,female,NA,river,NA,NA,NA
2006,NA,NA,RB,920,9.318181818,female,NA,river,NA,NA,NA
2006,NA,NA,RB,950,11.47727273,male,NA,river,NA,NA,NA
2006,NA,NA,RB,920,9.772727273,male,NA,river,NA,NA,NA
2006,NA,NA,RB,805,5.909090909,female,NA,river,NA,NA,NA
2006,NA,NA,RB,865,9.090909091,female,NA,river,NA,NA,NA
2006,NA,NA,RB,690,3.409090909,male,NA,river,NA,NA,NA
2006,NA,NA,RB,780,5.909090909,female,NA,river,NA,NA,NA
2006,NA,NA,RB,920,9.772727273,male,NA,river,NA,NA,NA
2006,NA,NA,RB,800,NA,female,NA,river,NA,NA,NA
2006,NA,NA,RB,960,11.36363636,male,NA,river,NA,NA,NA
2006,NA,NA,RB,890,10,male,NA,river,NA,NA,NA
2006,NA,NA,RB,835,6.818181818,male,NA,river,NA,NA,NA
2006,NA,NA,RB,790,5.909090909,female,NA,river,NA,NA,NA
2006,NA,NA,RB,810,7.045454545,female,NA,river,NA,NA,NA
2006,NA,NA,RB,689,3.977272727,female,NA,river,NA,NA,NA
2006,NA,NA,RB,755,5.454545455,female,NA,river,NA,NA,NA
2006,NA,NA,RB,920,9.545454545,male,NA,river,NA,NA,NA
